Cancer.Site,Stage.At.Diagnosis,Geography,Year,Age.Group,Gender,Race,Average.Annual.Population,Average.Annual.Observations,Age.Adj..Rate.per.100.000,X95..CI,counties
Soft Tissue including Heart,All,Kitsap,2016-2020,All,All,All,269194,5,1.4,"[0.9, 2.2]",Kitsap
Soft Tissue including Heart,All,Kittitas,2016-2020,All,Male,All,22480,NR,NR,NR,Kittitas
Soft Tissue including Heart,All,Kittitas,2016-2020,All,Female,All,22165,NR,NR,NR,Kittitas
Soft Tissue including Heart,All,Kittitas,2016-2020,All,All,All,44645,NR,NR,NR,Kittitas
Soft Tissue including Heart,All,Klickitat,2016-2020,All,Male,All,11295,NR,NR,NR,Klickitat
Soft Tissue including Heart,All,Klickitat,2016-2020,All,Female,All,10818,NR,NR,NR,Klickitat
Soft Tissue including Heart,All,Klickitat,2016-2020,All,All,All,22113,NR,NR,NR,Klickitat
Soft Tissue including Heart,All,Lewis,2016-2020,All,Male,All,40168,NR,NR,NR,Lewis
Soft Tissue including Heart,All,Lewis,2016-2020,All,Female,All,40148,NR,NR,NR,Lewis
Soft Tissue including Heart,All,Lewis,2016-2020,All,All,All,80317,NR,NR,NR,Lewis
Soft Tissue including Heart,All,Lincoln,2016-2020,All,Male,All,5414,NR,NR,NR,Lincoln
Soft Tissue including Heart,All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Soft Tissue including Heart,All,Lincoln,2016-2020,All,All,All,10765,NR,NR,NR,Lincoln
Soft Tissue including Heart,All,Mason,2016-2020,All,Male,All,33239,NR,NR,NR,Mason
Soft Tissue including Heart,All,Mason,2016-2020,All,Female,All,31257,NR,NR,NR,Mason
Soft Tissue including Heart,All,Mason,2016-2020,All,All,All,64496,2,2.1,"[0.9, 4.3]",Mason
Soft Tissue including Heart,All,Okanogan,2016-2020,All,Male,All,21467,NR,NR,NR,Okanogan
Soft Tissue including Heart,All,Okanogan,2016-2020,All,Female,All,20466,NR,NR,NR,Okanogan
Soft Tissue including Heart,All,Okanogan,2016-2020,All,All,All,41932,NR,NR,NR,Okanogan
Soft Tissue including Heart,All,Pacific,2016-2020,All,Male,All,11357,NR,NR,NR,Pacific
Soft Tissue including Heart,All,Pacific,2016-2020,All,Female,All,11398,NR,NR,NR,Pacific
Soft Tissue including Heart,All,Pacific,2016-2020,All,All,All,22755,NR,NR,NR,Pacific
Soft Tissue including Heart,All,Pend Oreille,2016-2020,All,Male,All,6738,NR,NR,NR,Pend Oreille
Soft Tissue including Heart,All,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
Soft Tissue including Heart,All,Pend Oreille,2016-2020,All,All,All,13280,NR,NR,NR,Pend Oreille
Soft Tissue including Heart,All,Pierce,2016-2020,All,Male,All,442332,7,1.6,"[1.1, 2.3]",Pierce
Soft Tissue including Heart,All,Pierce,2016-2020,All,Female,All,449353,7,1.3,"[0.9, 1.9]",Pierce
Soft Tissue including Heart,All,Pierce,2016-2020,All,All,All,891685,14,1.4,"[1.1, 1.8]",Pierce
Soft Tissue including Heart,All,San Juan,2016-2020,All,Male,All,8396,NR,NR,NR,San Juan
Soft Tissue including Heart,All,San Juan,2016-2020,All,Female,All,8842,NR,NR,NR,San Juan
Soft Tissue including Heart,All,San Juan,2016-2020,All,All,All,17238,NR,NR,NR,San Juan
Soft Tissue including Heart,All,Skagit,2016-2020,All,Male,All,62062,NR,NR,NR,Skagit
Soft Tissue including Heart,All,Skagit,2016-2020,All,Female,All,63868,NR,NR,NR,Skagit
Soft Tissue including Heart,All,Skagit,2016-2020,All,All,All,125929,NR,NR,NR,Skagit
Soft Tissue including Heart,All,Skamania,2016-2020,All,Male,All,5817,NR,NR,NR,Skamania
Soft Tissue including Heart,All,Skamania,2016-2020,All,Female,All,5607,NR,NR,NR,Skamania
Soft Tissue including Heart,All,Skamania,2016-2020,All,All,All,11424,NR,NR,NR,Skamania
Soft Tissue including Heart,All,Snohomish,2016-2020,All,Male,All,399947,6,1.5,"[1.0, 2.2]",Snohomish
Soft Tissue including Heart,All,Snohomish,2016-2020,All,Female,All,400972,8,1.7,"[1.2, 2.4]",Snohomish
Soft Tissue including Heart,All,Snohomish,2016-2020,All,All,All,800919,14,1.6,"[1.2, 2.1]",Snohomish
Soft Tissue including Heart,All,Spokane,2016-2020,All,Male,All,258269,7,2.4,"[1.6, 3.4]",Spokane
Soft Tissue including Heart,All,Spokane,2016-2020,All,Female,All,263176,3,0.8,"[0.4, 1.4]",Spokane
Soft Tissue including Heart,All,Spokane,2016-2020,All,All,All,521445,9,1.5,"[1.1, 2.1]",Spokane
Soft Tissue including Heart,All,Stevens,2016-2020,All,Male,All,22895,NR,NR,NR,Stevens
Soft Tissue including Heart,All,Stevens,2016-2020,All,Female,All,22748,NR,NR,NR,Stevens
Soft Tissue including Heart,All,Stevens,2016-2020,All,All,All,45643,NR,NR,NR,Stevens
Soft Tissue including Heart,All,Thurston,2016-2020,All,Male,All,139164,2,1.6,"[0.8, 2.8]",Thurston
Soft Tissue including Heart,All,Thurston,2016-2020,All,Female,All,146165,NR,NR,NR,Thurston
Soft Tissue including Heart,All,Thurston,2016-2020,All,All,All,285329,4,1.1,"[0.6, 1.8]",Thurston
Soft Tissue including Heart,All,Wahkiakum,2016-2020,All,Male,All,2139,NR,NR,NR,Wahkiakum
Soft Tissue including Heart,All,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Soft Tissue including Heart,All,Wahkiakum,2016-2020,All,All,All,4299,NR,NR,NR,Wahkiakum
Soft Tissue including Heart,All,Walla Walla,2016-2020,All,Male,All,31463,NR,NR,NR,Walla Walla
Soft Tissue including Heart,All,Walla Walla,2016-2020,All,Female,All,30305,NR,NR,NR,Walla Walla
Soft Tissue including Heart,All,Walla Walla,2016-2020,All,All,All,61767,NR,NR,NR,Walla Walla
Soft Tissue including Heart,All,Whatcom,2016-2020,All,Male,All,108211,3,2.4,"[1.3, 4.1]",Whatcom
Soft Tissue including Heart,All,Whatcom,2016-2020,All,Female,All,111712,NR,NR,NR,Whatcom
Soft Tissue including Heart,All,Whatcom,2016-2020,All,All,All,219923,4,1.5,"[0.9, 2.4]",Whatcom
Soft Tissue including Heart,All,Whitman,2016-2020,All,Male,All,23667,NR,NR,NR,Whitman
Soft Tissue including Heart,All,Whitman,2016-2020,All,Female,All,23662,NR,NR,NR,Whitman
Soft Tissue including Heart,All,Whitman,2016-2020,All,All,All,47329,NR,NR,NR,Whitman
Soft Tissue including Heart,All,Yakima,2016-2020,All,Male,All,126641,3,2.5,"[1.4, 4.3]",Yakima
Soft Tissue including Heart,All,Yakima,2016-2020,All,Female,All,127169,NR,NR,NR,Yakima
Soft Tissue including Heart,All,Yakima,2016-2020,All,All,All,253810,5,1.9,"[1.2, 2.8]",Yakima
Stomach,All,Adams,2016-2020,All,Male,All,10282,NR,NR,NR,Adams
Stomach,All,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Stomach,All,Adams,2016-2020,All,All,All,20172,NR,NR,NR,Adams
Stomach,All,Asotin,2016-2020,All,Male,All,10756,NR,NR,NR,Asotin
Stomach,All,Asotin,2016-2020,All,Female,All,11370,NR,NR,NR,Asotin
Stomach,All,Asotin,2016-2020,All,All,All,22126,NR,NR,NR,Asotin
Stomach,All,Benton,2016-2020,All,Male,All,98978,NR,NR,NR,Benton
Stomach,All,Benton,2016-2020,All,Female,All,99958,NR,NR,NR,Benton
Stomach,All,Benton,2016-2020,All,All,All,198936,3,1.1,"[0.6, 2.0]",Benton
Stomach,All,Chelan,2016-2020,All,Male,All,38595,NR,NR,NR,Chelan
Stomach,All,Chelan,2016-2020,All,Female,All,38682,NR,NR,NR,Chelan
Stomach,All,Chelan,2016-2020,All,All,All,77278,2,2.1,"[1.0, 4.1]",Chelan
Stomach,All,Clallam,2016-2020,All,Male,All,37283,NR,NR,NR,Clallam
Stomach,All,Clallam,2016-2020,All,Female,All,38345,NR,NR,NR,Clallam
Stomach,All,Clallam,2016-2020,All,All,All,75628,NR,NR,NR,Clallam
Stomach,All,Clark,2016-2020,All,Male,All,237977,8,3.0,"[2.1, 4.2]",Clark
Stomach,All,Clark,2016-2020,All,Female,All,243884,6,2.3,"[1.5, 3.2]",Clark
Stomach,All,Clark,2016-2020,All,All,All,481861,14,2.6,"[2.0, 3.3]",Clark
Stomach,All,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
Stomach,All,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Stomach,All,Columbia,2016-2020,All,All,All,3971,NR,NR,NR,Columbia
Stomach,All,Cowlitz,2016-2020,All,Male,All,53421,3,4.8,"[2.7, 8.1]",Cowlitz
Stomach,All,Cowlitz,2016-2020,All,Female,All,54522,NR,NR,NR,Cowlitz
Stomach,All,Cowlitz,2016-2020,All,All,All,107943,4,2.8,"[1.7, 4.6]",Cowlitz
Stomach,All,Douglas,2016-2020,All,Male,All,20946,NR,NR,NR,Douglas
Stomach,All,Douglas,2016-2020,All,Female,All,20701,NR,NR,NR,Douglas
Stomach,All,Douglas,2016-2020,All,All,All,41647,NR,NR,NR,Douglas
Stomach,All,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
Stomach,All,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
Stomach,All,Ferry,2016-2020,All,All,All,7245,NR,NR,NR,Ferry
Stomach,All,Franklin,2016-2020,All,Male,All,47829,NR,NR,NR,Franklin
Stomach,All,Franklin,2016-2020,All,Female,All,44703,NR,NR,NR,Franklin
Stomach,All,Franklin,2016-2020,All,All,All,92532,3,3.8,"[2.0, 6.8]",Franklin
Stomach,All,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Stomach,All,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Stomach,All,Garfield,2016-2020,All,All,All,2272,NR,NR,NR,Garfield
Stomach,All,Grant,2016-2020,All,Male,All,49209,NR,NR,NR,Grant
Stomach,All,Grant,2016-2020,All,Female,All,46950,NR,NR,NR,Grant
Stomach,All,Grant,2016-2020,All,All,All,96159,2,2.5,"[1.3, 4.5]",Grant
Stomach,All,Grays Harbor,2016-2020,All,Male,All,38179,NR,NR,NR,Grays Harbor
Stomach,All,Grays Harbor,2016-2020,All,Female,All,36373,NR,NR,NR,Grays Harbor
Stomach,All,Grays Harbor,2016-2020,All,All,All,74552,3,2.6,"[1.4, 4.8]",Grays Harbor
Stomach,All,Island,2016-2020,All,Male,All,42072,2,3.4,"[1.6, 7.2]",Island
Stomach,All,Island,2016-2020,All,Female,All,42860,NR,NR,NR,Island
Stomach,All,Island,2016-2020,All,All,All,84932,4,2.6,"[1.5, 4.6]",Island
Stomach,All,Jefferson,2016-2020,All,Male,All,15920,NR,NR,NR,Jefferson
Stomach,All,Jefferson,2016-2020,All,Female,All,16416,NR,NR,NR,Jefferson
Stomach,All,Jefferson,2016-2020,All,All,All,32336,NR,NR,NR,Jefferson
Stomach,All,King,2016-2020,All,Male,All,1096115,40,3.8,"[3.3, 4.4]",King
Stomach,All,King,2016-2020,All,Female,All,1094637,30,2.3,"[2.0, 2.8]",King
Stomach,All,King,2016-2020,All,All,All,2190752,70,3.0,"[2.7, 3.4]",King
Stomach,All,Kitsap,2016-2020,All,Male,All,136205,4,2.8,"[1.7, 4.4]",Kitsap
Stomach,All,Kitsap,2016-2020,All,Female,All,132989,4,2.0,"[1.2, 3.3]",Kitsap
Stomach,All,Kitsap,2016-2020,All,All,All,269194,8,2.4,"[1.7, 3.3]",Kitsap
Stomach,All,Kittitas,2016-2020,All,Male,All,22480,NR,NR,NR,Kittitas
Stomach,All,Kittitas,2016-2020,All,Female,All,22165,NR,NR,NR,Kittitas
Stomach,All,Kittitas,2016-2020,All,All,All,44645,NR,NR,NR,Kittitas
Stomach,All,Klickitat,2016-2020,All,Male,All,11295,NR,NR,NR,Klickitat
Stomach,All,Klickitat,2016-2020,All,Female,All,10818,NR,NR,NR,Klickitat
Stomach,All,Klickitat,2016-2020,All,All,All,22113,NR,NR,NR,Klickitat
Stomach,All,Lewis,2016-2020,All,Male,All,40168,2,3.5,"[1.7, 7.2]",Lewis
Stomach,All,Lewis,2016-2020,All,Female,All,40148,NR,NR,NR,Lewis
Stomach,All,Lewis,2016-2020,All,All,All,80317,3,2.7,"[1.6, 4.8]",Lewis
Stomach,All,Lincoln,2016-2020,All,Male,All,5414,NR,NR,NR,Lincoln
Stomach,All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Stomach,All,Lincoln,2016-2020,All,All,All,10765,NR,NR,NR,Lincoln
Stomach,All,Mason,2016-2020,All,Male,All,33239,NR,NR,NR,Mason
Stomach,All,Mason,2016-2020,All,Female,All,31257,NR,NR,NR,Mason
Stomach,All,Mason,2016-2020,All,All,All,64496,NR,NR,NR,Mason
Stomach,All,Okanogan,2016-2020,All,Male,All,21467,2,6.2,"[2.9, 13.2]",Okanogan
Stomach,All,Okanogan,2016-2020,All,Female,All,20466,NR,NR,NR,Okanogan
Stomach,All,Okanogan,2016-2020,All,All,All,41932,3,4.1,"[2.1, 7.8]",Okanogan
Stomach,All,Pacific,2016-2020,All,Male,All,11357,NR,NR,NR,Pacific
Stomach,All,Pacific,2016-2020,All,Female,All,11398,NR,NR,NR,Pacific
Stomach,All,Pacific,2016-2020,All,All,All,22755,NR,NR,NR,Pacific
Stomach,All,Pend Oreille,2016-2020,All,Male,All,6738,NR,NR,NR,Pend Oreille
Stomach,All,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
Stomach,All,Pend Oreille,2016-2020,All,All,All,13280,NR,NR,NR,Pend Oreille
Stomach,All,Pierce,2016-2020,All,Male,All,442332,16,3.8,"[3.0, 4.7]",Pierce
Stomach,All,Pierce,2016-2020,All,Female,All,449353,11,2.1,"[1.6, 2.8]",Pierce
Stomach,All,Pierce,2016-2020,All,All,All,891685,27,2.9,"[2.4, 3.4]",Pierce
Stomach,All,San Juan,2016-2020,All,Male,All,8396,NR,NR,NR,San Juan
Stomach,All,San Juan,2016-2020,All,Female,All,8842,NR,NR,NR,San Juan
Stomach,All,San Juan,2016-2020,All,All,All,17238,NR,NR,NR,San Juan
Stomach,All,Skagit,2016-2020,All,Male,All,62062,3,3.9,"[2.3, 6.7]",Skagit
Stomach,All,Skagit,2016-2020,All,Female,All,63868,3,2.6,"[1.3, 5.0]",Skagit
Stomach,All,Skagit,2016-2020,All,All,All,125929,6,3.2,"[2.1, 4.8]",Skagit
Stomach,All,Skamania,2016-2020,All,Male,All,5817,NR,NR,NR,Skamania
Stomach,All,Skamania,2016-2020,All,Female,All,5607,NR,NR,NR,Skamania
Stomach,All,Skamania,2016-2020,All,All,All,11424,NR,NR,NR,Skamania
Stomach,All,Snohomish,2016-2020,All,Male,All,399947,17,4.3,"[3.4, 5.5]",Snohomish
Stomach,All,Snohomish,2016-2020,All,Female,All,400972,9,1.9,"[1.4, 2.6]",Snohomish
Stomach,All,Snohomish,2016-2020,All,All,All,800919,25,2.9,"[2.4, 3.5]",Snohomish
Stomach,All,Spokane,2016-2020,All,Male,All,258269,7,2.3,"[1.6, 3.2]",Spokane
Stomach,All,Spokane,2016-2020,All,Female,All,263176,5,1.3,"[0.8, 2.1]",Spokane
Stomach,All,Spokane,2016-2020,All,All,All,521445,12,1.8,"[1.3, 2.3]",Spokane
Stomach,All,Stevens,2016-2020,All,Male,All,22895,NR,NR,NR,Stevens
Stomach,All,Stevens,2016-2020,All,Female,All,22748,NR,NR,NR,Stevens
Stomach,All,Stevens,2016-2020,All,All,All,45643,2,3.3,"[1.5, 7.0]",Stevens
Stomach,All,Thurston,2016-2020,All,Male,All,139164,5,2.9,"[1.8, 4.5]",Thurston
Stomach,All,Thurston,2016-2020,All,Female,All,146165,3,1.9,"[1.0, 3.1]",Thurston
Stomach,All,Thurston,2016-2020,All,All,All,285329,8,2.3,"[1.6, 3.2]",Thurston
Stomach,All,Wahkiakum,2016-2020,All,Male,All,2139,NR,NR,NR,Wahkiakum
Stomach,All,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Stomach,All,Wahkiakum,2016-2020,All,All,All,4299,NR,NR,NR,Wahkiakum
Stomach,All,Walla Walla,2016-2020,All,Male,All,31463,NR,NR,NR,Walla Walla
Stomach,All,Walla Walla,2016-2020,All,Female,All,30305,NR,NR,NR,Walla Walla
Stomach,All,Walla Walla,2016-2020,All,All,All,61767,NR,NR,NR,Walla Walla
Stomach,All,Whatcom,2016-2020,All,Male,All,108211,2,1.9,"[0.9, 3.5]",Whatcom
Stomach,All,Whatcom,2016-2020,All,Female,All,111712,3,1.7,"[0.9, 3.2]",Whatcom
Stomach,All,Whatcom,2016-2020,All,All,All,219923,5,1.8,"[1.1, 2.8]",Whatcom
Stomach,All,Whitman,2016-2020,All,Male,All,23667,NR,NR,NR,Whitman
Stomach,All,Whitman,2016-2020,All,Female,All,23662,NR,NR,NR,Whitman
Stomach,All,Whitman,2016-2020,All,All,All,47329,NR,NR,NR,Whitman
Stomach,All,Yakima,2016-2020,All,Male,All,126641,4,2.9,"[1.7, 4.7]",Yakima
Stomach,All,Yakima,2016-2020,All,Female,All,127169,3,2.0,"[1.1, 3.5]",Yakima
Stomach,All,Yakima,2016-2020,All,All,All,253810,6,2.4,"[1.6, 3.4]",Yakima
Testis,All,Adams,2016-2020,All,Male,All,10282,NR,NR,NR,Adams
Testis,All,Asotin,2016-2020,All,Male,All,10756,NR,NR,NR,Asotin
Testis,All,Benton,2016-2020,All,Male,All,98978,NR,NR,NR,Benton
Testis,All,Chelan,2016-2020,All,Male,All,38595,NR,NR,NR,Chelan
Testis,All,Clallam,2016-2020,All,Male,All,37283,NR,NR,NR,Clallam
Testis,All,Clark,2016-2020,All,Male,All,237977,NR,NR,NR,Clark
Testis,All,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
Testis,All,Cowlitz,2016-2020,All,Male,All,53421,NR,NR,NR,Cowlitz
Testis,All,Douglas,2016-2020,All,Male,All,20946,NR,NR,NR,Douglas
Testis,All,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
Testis,All,Franklin,2016-2020,All,Male,All,47829,NR,NR,NR,Franklin
Testis,All,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Testis,All,Grant,2016-2020,All,Male,All,49209,NR,NR,NR,Grant
Testis,All,Grays Harbor,2016-2020,All,Male,All,38179,NR,NR,NR,Grays Harbor
Testis,All,Island,2016-2020,All,Male,All,42072,NR,NR,NR,Island
Testis,All,Jefferson,2016-2020,All,Male,All,15920,NR,NR,NR,Jefferson
Testis,All,King,2016-2020,All,Male,All,1096115,3,0.2,"[0.1, 0.4]",King
Testis,All,Kitsap,2016-2020,All,Male,All,136205,NR,NR,NR,Kitsap
Testis,All,Kittitas,2016-2020,All,Male,All,22480,NR,NR,NR,Kittitas
Testis,All,Klickitat,2016-2020,All,Male,All,11295,NR,NR,NR,Klickitat
Testis,All,Lewis,2016-2020,All,Male,All,40168,NR,NR,NR,Lewis
Testis,All,Lincoln,2016-2020,All,Male,All,5414,NR,NR,NR,Lincoln
Testis,All,Mason,2016-2020,All,Male,All,33239,NR,NR,NR,Mason
Testis,All,Okanogan,2016-2020,All,Male,All,21467,NR,NR,NR,Okanogan
Testis,All,Pacific,2016-2020,All,Male,All,11357,NR,NR,NR,Pacific
Testis,All,Pend Oreille,2016-2020,All,Male,All,6738,NR,NR,NR,Pend Oreille
Testis,All,Pierce,2016-2020,All,Male,All,442332,NR,NR,NR,Pierce
Testis,All,San Juan,2016-2020,All,Male,All,8396,NR,NR,NR,San Juan
Testis,All,Skagit,2016-2020,All,Male,All,62062,NR,NR,NR,Skagit
Testis,All,Skamania,2016-2020,All,Male,All,5817,NR,NR,NR,Skamania
Testis,All,Snohomish,2016-2020,All,Male,All,399947,NR,NR,NR,Snohomish
Testis,All,Spokane,2016-2020,All,Male,All,258269,NR,NR,NR,Spokane
Testis,All,Stevens,2016-2020,All,Male,All,22895,NR,NR,NR,Stevens
Testis,All,Thurston,2016-2020,All,Male,All,139164,NR,NR,NR,Thurston
Testis,All,Wahkiakum,2016-2020,All,Male,All,2139,NR,NR,NR,Wahkiakum
Testis,All,Walla Walla,2016-2020,All,Male,All,31463,NR,NR,NR,Walla Walla
Testis,All,Whatcom,2016-2020,All,Male,All,108211,NR,NR,NR,Whatcom
Testis,All,Whitman,2016-2020,All,Male,All,23667,NR,NR,NR,Whitman
Testis,All,Yakima,2016-2020,All,Male,All,126641,NR,NR,NR,Yakima
Thyroid,All,Adams,2016-2020,All,Male,All,10282,NR,NR,NR,Adams
Thyroid,All,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Thyroid,All,Adams,2016-2020,All,All,All,20172,NR,NR,NR,Adams
Thyroid,All,Asotin,2016-2020,All,Male,All,10756,NR,NR,NR,Asotin
Thyroid,All,Asotin,2016-2020,All,Female,All,11370,NR,NR,NR,Asotin
Thyroid,All,Asotin,2016-2020,All,All,All,22126,NR,NR,NR,Asotin
Thyroid,All,Benton,2016-2020,All,Male,All,98978,NR,NR,NR,Benton
Thyroid,All,Benton,2016-2020,All,Female,All,99958,NR,NR,NR,Benton
Thyroid,All,Benton,2016-2020,All,All,All,198936,NR,NR,NR,Benton
Thyroid,All,Chelan,2016-2020,All,Male,All,38595,NR,NR,NR,Chelan
Thyroid,All,Chelan,2016-2020,All,Female,All,38682,NR,NR,NR,Chelan
Thyroid,All,Chelan,2016-2020,All,All,All,77278,NR,NR,NR,Chelan
Thyroid,All,Clallam,2016-2020,All,Male,All,37283,NR,NR,NR,Clallam
Thyroid,All,Clallam,2016-2020,All,Female,All,38345,NR,NR,NR,Clallam
Thyroid,All,Clallam,2016-2020,All,All,All,75628,NR,NR,NR,Clallam
Thyroid,All,Clark,2016-2020,All,Male,All,237977,NR,NR,NR,Clark
Thyroid,All,Clark,2016-2020,All,Female,All,243884,2,0.5,"[0.3, 1.1]",Clark
Thyroid,All,Clark,2016-2020,All,All,All,481861,3,0.5,"[0.3, 0.9]",Clark
Thyroid,All,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
Thyroid,All,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Thyroid,All,Columbia,2016-2020,All,All,All,3971,NR,NR,NR,Columbia
Thyroid,All,Cowlitz,2016-2020,All,Male,All,53421,NR,NR,NR,Cowlitz
Thyroid,All,Cowlitz,2016-2020,All,Female,All,54522,NR,NR,NR,Cowlitz
Thyroid,All,Cowlitz,2016-2020,All,All,All,107943,NR,NR,NR,Cowlitz
Thyroid,All,Douglas,2016-2020,All,Male,All,20946,NR,NR,NR,Douglas
Thyroid,All,Douglas,2016-2020,All,Female,All,20701,NR,NR,NR,Douglas
Thyroid,All,Douglas,2016-2020,All,All,All,41647,NR,NR,NR,Douglas
Thyroid,All,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
Thyroid,All,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
Thyroid,All,Ferry,2016-2020,All,All,All,7245,NR,NR,NR,Ferry
Thyroid,All,Franklin,2016-2020,All,Male,All,47829,NR,NR,NR,Franklin
Thyroid,All,Franklin,2016-2020,All,Female,All,44703,NR,NR,NR,Franklin
Thyroid,All,Franklin,2016-2020,All,All,All,92532,NR,NR,NR,Franklin
Thyroid,All,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Thyroid,All,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Thyroid,All,Garfield,2016-2020,All,All,All,2272,NR,NR,NR,Garfield
Thyroid,All,Grant,2016-2020,All,Male,All,49209,NR,NR,NR,Grant
Thyroid,All,Grant,2016-2020,All,Female,All,46950,NR,NR,NR,Grant
Thyroid,All,Grant,2016-2020,All,All,All,96159,NR,NR,NR,Grant
Thyroid,All,Grays Harbor,2016-2020,All,Male,All,38179,NR,NR,NR,Grays Harbor
Thyroid,All,Grays Harbor,2016-2020,All,Female,All,36373,NR,NR,NR,Grays Harbor
Thyroid,All,Grays Harbor,2016-2020,All,All,All,74552,NR,NR,NR,Grays Harbor
Thyroid,All,Island,2016-2020,All,Male,All,42072,NR,NR,NR,Island
Thyroid,All,Island,2016-2020,All,Female,All,42860,NR,NR,NR,Island
Thyroid,All,Island,2016-2020,All,All,All,84932,NR,NR,NR,Island
Thyroid,All,Jefferson,2016-2020,All,Male,All,15920,NR,NR,NR,Jefferson
Thyroid,All,Jefferson,2016-2020,All,Female,All,16416,NR,NR,NR,Jefferson
Thyroid,All,Jefferson,2016-2020,All,All,All,32336,NR,NR,NR,Jefferson
Thyroid,All,King,2016-2020,All,Male,All,1096115,4,0.4,"[0.2, 0.6]",King
Thyroid,All,King,2016-2020,All,Female,All,1094637,7,0.5,"[0.4, 0.8]",King
Thyroid,All,King,2016-2020,All,All,All,2190752,11,0.5,"[0.4, 0.6]",King
Thyroid,All,Kitsap,2016-2020,All,Male,All,136205,NR,NR,NR,Kitsap
Thyroid,All,Kitsap,2016-2020,All,Female,All,132989,NR,NR,NR,Kitsap
Thyroid,All,Kitsap,2016-2020,All,All,All,269194,2,0.6,"[0.3, 1.2]",Kitsap
Thyroid,All,Kittitas,2016-2020,All,Male,All,22480,NR,NR,NR,Kittitas
Thyroid,All,Kittitas,2016-2020,All,Female,All,22165,NR,NR,NR,Kittitas
Thyroid,All,Kittitas,2016-2020,All,All,All,44645,NR,NR,NR,Kittitas
Thyroid,All,Klickitat,2016-2020,All,Male,All,11295,NR,NR,NR,Klickitat
Thyroid,All,Klickitat,2016-2020,All,Female,All,10818,NR,NR,NR,Klickitat
Thyroid,All,Klickitat,2016-2020,All,All,All,22113,NR,NR,NR,Klickitat
Thyroid,All,Lewis,2016-2020,All,Male,All,40168,NR,NR,NR,Lewis
Thyroid,All,Lewis,2016-2020,All,Female,All,40148,NR,NR,NR,Lewis
Thyroid,All,Lewis,2016-2020,All,All,All,80317,NR,NR,NR,Lewis
Thyroid,All,Lincoln,2016-2020,All,Male,All,5414,NR,NR,NR,Lincoln
Thyroid,All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Thyroid,All,Lincoln,2016-2020,All,All,All,10765,NR,NR,NR,Lincoln
Thyroid,All,Mason,2016-2020,All,Male,All,33239,NR,NR,NR,Mason
Thyroid,All,Mason,2016-2020,All,Female,All,31257,NR,NR,NR,Mason
Thyroid,All,Mason,2016-2020,All,All,All,64496,NR,NR,NR,Mason
Thyroid,All,Okanogan,2016-2020,All,Male,All,21467,NR,NR,NR,Okanogan
Thyroid,All,Okanogan,2016-2020,All,Female,All,20466,NR,NR,NR,Okanogan
Thyroid,All,Okanogan,2016-2020,All,All,All,41932,NR,NR,NR,Okanogan
Thyroid,All,Pacific,2016-2020,All,Male,All,11357,NR,NR,NR,Pacific
Thyroid,All,Pacific,2016-2020,All,Female,All,11398,NR,NR,NR,Pacific
Thyroid,All,Pacific,2016-2020,All,All,All,22755,NR,NR,NR,Pacific
Thyroid,All,Pend Oreille,2016-2020,All,Male,All,6738,NR,NR,NR,Pend Oreille
Thyroid,All,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
Thyroid,All,Pend Oreille,2016-2020,All,All,All,13280,NR,NR,NR,Pend Oreille
Thyroid,All,Pierce,2016-2020,All,Male,All,442332,2,0.6,"[0.3, 1.0]",Pierce
Thyroid,All,Pierce,2016-2020,All,Female,All,449353,NR,NR,NR,Pierce
Thyroid,All,Pierce,2016-2020,All,All,All,891685,4,0.4,"[0.3, 0.7]",Pierce
