Cancer.Site,Stage.At.Diagnosis,Geography,Year,Age.Group,Gender,Race,Average.Annual.Population,Average.Annual.Observations,Age.Adj..Rate.per.100.000,X95..CI,counties
Pancreas,All,Thurston,2016-2020,All,Male,All,139164,23,13.6,"[11.2, 16.5]",Thurston
Pancreas,All,Thurston,2016-2020,All,Female,All,146165,24,12.0,"[9.9, 14.4]",Thurston
Pancreas,All,Thurston,2016-2020,All,All,All,285329,48,12.8,"[11.2, 14.6]",Thurston
Pancreas,All,Wahkiakum,2016-2020,All,Male,All,2139,NR,NR,NR,Wahkiakum
Pancreas,All,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Pancreas,All,Wahkiakum,2016-2020,All,All,All,4299,NR,NR,NR,Wahkiakum
Pancreas,All,Walla Walla,2016-2020,All,Male,All,31463,6,15.5,"[10.5, 22.5]",Walla Walla
Pancreas,All,Walla Walla,2016-2020,All,Female,All,30305,5,11.3,"[7.3, 17.5]",Walla Walla
Pancreas,All,Walla Walla,2016-2020,All,All,All,61767,12,13.1,"[9.9, 17.3]",Walla Walla
Pancreas,All,Whatcom,2016-2020,All,Male,All,108211,26,20.0,"[16.6, 24.0]",Whatcom
Pancreas,All,Whatcom,2016-2020,All,Female,All,111712,18,12.0,"[9.6, 15.0]",Whatcom
Pancreas,All,Whatcom,2016-2020,All,All,All,219923,44,15.7,"[13.6, 18.0]",Whatcom
Pancreas,All,Whitman,2016-2020,All,Male,All,23667,4,24.3,"[15.1, 38.0]",Whitman
Pancreas,All,Whitman,2016-2020,All,Female,All,23662,2,10.7,"[5.5, 20.2]",Whitman
Pancreas,All,Whitman,2016-2020,All,All,All,47329,7,17.0,"[11.7, 24.4]",Whitman
Pancreas,All,Yakima,2016-2020,All,Male,All,126641,16,12.0,"[9.5, 15.1]",Yakima
Pancreas,All,Yakima,2016-2020,All,Female,All,127169,17,12.2,"[9.7, 15.1]",Yakima
Pancreas,All,Yakima,2016-2020,All,All,All,253810,33,12.2,"[10.4, 14.3]",Yakima
Prostate,All,Adams,2016-2020,All,Male,All,10282,8,82.5,"[57.7, 116.2]",Adams
Prostate,All,Asotin,2016-2020,All,Male,All,10756,11,55.1,"[41.2, 74.9]",Asotin
Prostate,All,Benton,2016-2020,All,Male,All,98978,101,86.0,"[78.5, 94.2]",Benton
Prostate,All,Chelan,2016-2020,All,Male,All,38595,70,123.5,"[110.6, 137.9]",Chelan
Prostate,All,Clallam,2016-2020,All,Male,All,37283,92,116.9,"[106.1, 129.3]",Clallam
Prostate,All,Clark,2016-2020,All,Male,All,237977,190,65.2,"[61.0, 69.6]",Clark
Prostate,All,Columbia,2016-2020,All,Male,All,1973,3,71.4,"[40.7, 143.3]",Columbia
Prostate,All,Cowlitz,2016-2020,All,Male,All,53421,47,57.2,"[50.0, 65.5]",Cowlitz
Prostate,All,Douglas,2016-2020,All,Male,All,20946,28,100.6,"[84.5, 119.7]",Douglas
Prostate,All,Ferry,2016-2020,All,Male,All,3694,3,37.2,"[19.0, 80.3]",Ferry
Prostate,All,Franklin,2016-2020,All,Male,All,47829,31,78.9,"[66.6, 93.4]",Franklin
Prostate,All,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Prostate,All,Grant,2016-2020,All,Male,All,49209,59,108.7,"[96.4, 122.4]",Grant
Prostate,All,Grays Harbor,2016-2020,All,Male,All,38179,74,119.0,"[106.8, 132.6]",Grays Harbor
Prostate,All,Island,2016-2020,All,Male,All,42072,83,112.3,"[101.4, 124.7]",Island
Prostate,All,Jefferson,2016-2020,All,Male,All,15920,57,138.4,"[121.8, 159.5]",Jefferson
Prostate,All,King,2016-2020,All,Male,All,1096115,1295,113.6,"[110.8, 116.5]",King
Prostate,All,Kitsap,2016-2020,All,Male,All,136205,243,132.0,"[124.5, 140.0]",Kitsap
Prostate,All,Kittitas,2016-2020,All,Male,All,22480,28,94.5,"[79.2, 113.0]",Kittitas
Prostate,All,Klickitat,2016-2020,All,Male,All,11295,19,94.7,"[76.1, 119.1]",Klickitat
Prostate,All,Lewis,2016-2020,All,Male,All,40168,54,86.8,"[76.5, 98.5]",Lewis
Prostate,All,Lincoln,2016-2020,All,Male,All,5414,7,65.0,"[43.8, 100.5]",Lincoln
Prostate,All,Mason,2016-2020,All,Male,All,33239,68,120.9,"[107.9, 135.6]",Mason
Prostate,All,Okanogan,2016-2020,All,Male,All,21467,39,102.8,"[88.4, 119.9]",Okanogan
Prostate,All,Pacific,2016-2020,All,Male,All,11357,24,103.7,"[84.6, 128.6]",Pacific
Prostate,All,Pend Oreille,2016-2020,All,Male,All,6738,7,55.3,"[38.0, 84.0]",Pend Oreille
Prostate,All,Pierce,2016-2020,All,Male,All,442332,515,103.4,"[99.3, 107.6]",Pierce
Prostate,All,San Juan,2016-2020,All,Male,All,8396,25,119.9,"[99.2, 151.0]",San Juan
Prostate,All,Skagit,2016-2020,All,Male,All,62062,102,105.0,"[95.8, 115.0]",Skagit
Prostate,All,Skamania,2016-2020,All,Male,All,5817,6,57.2,"[37.4, 91.2]",Skamania
Prostate,All,Snohomish,2016-2020,All,Male,All,399947,483,107.6,"[103.2, 112.2]",Snohomish
Prostate,All,Spokane,2016-2020,All,Male,All,258269,198,59.7,"[55.9, 63.7]",Spokane
Prostate,All,Stevens,2016-2020,All,Male,All,22895,19,41.3,"[33.0, 52.5]",Stevens
Prostate,All,Thurston,2016-2020,All,Male,All,139164,195,108.4,"[101.6, 115.7]",Thurston
Prostate,All,Wahkiakum,2016-2020,All,Male,All,2139,3,58.4,"[30.2, 144.2]",Wahkiakum
Prostate,All,Walla Walla,2016-2020,All,Male,All,31463,39,94.1,"[81.1, 109.0]",Walla Walla
Prostate,All,Whatcom,2016-2020,All,Male,All,108211,182,125.5,"[117.3, 134.3]",Whatcom
Prostate,All,Whitman,2016-2020,All,Male,All,23667,5,26.4,"[17.3, 39.8]",Whitman
Prostate,All,Yakima,2016-2020,All,Male,All,126641,125,91.2,"[84.0, 98.8]",Yakima
Soft Tissue including Heart,All,Adams,2016-2020,All,Male,All,10282,NR,NR,NR,Adams
Soft Tissue including Heart,All,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Soft Tissue including Heart,All,Adams,2016-2020,All,All,All,20172,NR,NR,NR,Adams
Soft Tissue including Heart,All,Asotin,2016-2020,All,Male,All,10756,NR,NR,NR,Asotin
Soft Tissue including Heart,All,Asotin,2016-2020,All,Female,All,11370,NR,NR,NR,Asotin
Soft Tissue including Heart,All,Asotin,2016-2020,All,All,All,22126,NR,NR,NR,Asotin
Soft Tissue including Heart,All,Benton,2016-2020,All,Male,All,98978,3,3.5,"[2.0, 5.8]",Benton
Soft Tissue including Heart,All,Benton,2016-2020,All,Female,All,99958,2,1.9,"[0.9, 3.6]",Benton
Soft Tissue including Heart,All,Benton,2016-2020,All,All,All,198936,5,2.6,"[1.7, 3.9]",Benton
Soft Tissue including Heart,All,Chelan,2016-2020,All,Male,All,38595,2,4.1,"[1.9, 8.2]",Chelan
Soft Tissue including Heart,All,Chelan,2016-2020,All,Female,All,38682,NR,NR,NR,Chelan
Soft Tissue including Heart,All,Chelan,2016-2020,All,All,All,77278,3,3.0,"[1.6, 5.3]",Chelan
Soft Tissue including Heart,All,Clallam,2016-2020,All,Male,All,37283,2,4.5,"[2.0, 9.3]",Clallam
Soft Tissue including Heart,All,Clallam,2016-2020,All,Female,All,38345,NR,NR,NR,Clallam
Soft Tissue including Heart,All,Clallam,2016-2020,All,All,All,75628,4,3.3,"[1.8, 6.0]",Clallam
Soft Tissue including Heart,All,Clark,2016-2020,All,Male,All,237977,12,5.1,"[3.9, 6.6]",Clark
Soft Tissue including Heart,All,Clark,2016-2020,All,Female,All,243884,7,2.5,"[1.7, 3.6]",Clark
Soft Tissue including Heart,All,Clark,2016-2020,All,All,All,481861,19,3.8,"[3.0, 4.6]",Clark
Soft Tissue including Heart,All,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
Soft Tissue including Heart,All,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Soft Tissue including Heart,All,Columbia,2016-2020,All,All,All,3971,NR,NR,NR,Columbia
Soft Tissue including Heart,All,Cowlitz,2016-2020,All,Male,All,53421,2,3.9,"[1.9, 7.2]",Cowlitz
Soft Tissue including Heart,All,Cowlitz,2016-2020,All,Female,All,54522,NR,NR,NR,Cowlitz
Soft Tissue including Heart,All,Cowlitz,2016-2020,All,All,All,107943,4,3.4,"[2.1, 5.4]",Cowlitz
Soft Tissue including Heart,All,Douglas,2016-2020,All,Male,All,20946,NR,NR,NR,Douglas
Soft Tissue including Heart,All,Douglas,2016-2020,All,Female,All,20701,NR,NR,NR,Douglas
Soft Tissue including Heart,All,Douglas,2016-2020,All,All,All,41647,2,4.0,"[1.9, 8.0]",Douglas
Soft Tissue including Heart,All,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
Soft Tissue including Heart,All,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
Soft Tissue including Heart,All,Ferry,2016-2020,All,All,All,7245,NR,NR,NR,Ferry
Soft Tissue including Heart,All,Franklin,2016-2020,All,Male,All,47829,NR,NR,NR,Franklin
Soft Tissue including Heart,All,Franklin,2016-2020,All,Female,All,44703,NR,NR,NR,Franklin
Soft Tissue including Heart,All,Franklin,2016-2020,All,All,All,92532,NR,NR,NR,Franklin
Soft Tissue including Heart,All,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Soft Tissue including Heart,All,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Soft Tissue including Heart,All,Garfield,2016-2020,All,All,All,2272,NR,NR,NR,Garfield
Soft Tissue including Heart,All,Grant,2016-2020,All,Male,All,49209,NR,NR,NR,Grant
Soft Tissue including Heart,All,Grant,2016-2020,All,Female,All,46950,NR,NR,NR,Grant
Soft Tissue including Heart,All,Grant,2016-2020,All,All,All,96159,3,2.7,"[1.5, 4.8]",Grant
Soft Tissue including Heart,All,Grays Harbor,2016-2020,All,Male,All,38179,NR,NR,NR,Grays Harbor
Soft Tissue including Heart,All,Grays Harbor,2016-2020,All,Female,All,36373,NR,NR,NR,Grays Harbor
Soft Tissue including Heart,All,Grays Harbor,2016-2020,All,All,All,74552,NR,NR,NR,Grays Harbor
Soft Tissue including Heart,All,Island,2016-2020,All,Male,All,42072,2,3.1,"[1.3, 6.9]",Island
Soft Tissue including Heart,All,Island,2016-2020,All,Female,All,42860,NR,NR,NR,Island
Soft Tissue including Heart,All,Island,2016-2020,All,All,All,84932,4,2.9,"[1.6, 5.1]",Island
Soft Tissue including Heart,All,Jefferson,2016-2020,All,Male,All,15920,NR,NR,NR,Jefferson
Soft Tissue including Heart,All,Jefferson,2016-2020,All,Female,All,16416,NR,NR,NR,Jefferson
Soft Tissue including Heart,All,Jefferson,2016-2020,All,All,All,32336,NR,NR,NR,Jefferson
Soft Tissue including Heart,All,King,2016-2020,All,Male,All,1096115,40,3.7,"[3.2, 4.3]",King
Soft Tissue including Heart,All,King,2016-2020,All,Female,All,1094637,32,2.7,"[2.3, 3.2]",King
Soft Tissue including Heart,All,King,2016-2020,All,All,All,2190752,71,3.2,"[2.8, 3.5]",King
Soft Tissue including Heart,All,Kitsap,2016-2020,All,Male,All,136205,6,3.9,"[2.6, 5.8]",Kitsap
Soft Tissue including Heart,All,Kitsap,2016-2020,All,Female,All,132989,3,2.3,"[1.3, 3.8]",Kitsap
Soft Tissue including Heart,All,Kitsap,2016-2020,All,All,All,269194,9,3.0,"[2.2, 4.1]",Kitsap
Soft Tissue including Heart,All,Kittitas,2016-2020,All,Male,All,22480,NR,NR,NR,Kittitas
Soft Tissue including Heart,All,Kittitas,2016-2020,All,Female,All,22165,NR,NR,NR,Kittitas
Soft Tissue including Heart,All,Kittitas,2016-2020,All,All,All,44645,NR,NR,NR,Kittitas
Soft Tissue including Heart,All,Klickitat,2016-2020,All,Male,All,11295,NR,NR,NR,Klickitat
Soft Tissue including Heart,All,Klickitat,2016-2020,All,Female,All,10818,NR,NR,NR,Klickitat
Soft Tissue including Heart,All,Klickitat,2016-2020,All,All,All,22113,NR,NR,NR,Klickitat
Soft Tissue including Heart,All,Lewis,2016-2020,All,Male,All,40168,3,5.4,"[2.8, 9.8]",Lewis
Soft Tissue including Heart,All,Lewis,2016-2020,All,Female,All,40148,NR,NR,NR,Lewis
Soft Tissue including Heart,All,Lewis,2016-2020,All,All,All,80317,5,4.3,"[2.6, 6.9]",Lewis
Soft Tissue including Heart,All,Lincoln,2016-2020,All,Male,All,5414,NR,NR,NR,Lincoln
Soft Tissue including Heart,All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Soft Tissue including Heart,All,Lincoln,2016-2020,All,All,All,10765,NR,NR,NR,Lincoln
Soft Tissue including Heart,All,Mason,2016-2020,All,Male,All,33239,2,5.2,"[2.6, 10.1]",Mason
Soft Tissue including Heart,All,Mason,2016-2020,All,Female,All,31257,NR,NR,NR,Mason
Soft Tissue including Heart,All,Mason,2016-2020,All,All,All,64496,3,3.6,"[2.0, 6.3]",Mason
Soft Tissue including Heart,All,Okanogan,2016-2020,All,Male,All,21467,NR,NR,NR,Okanogan
Soft Tissue including Heart,All,Okanogan,2016-2020,All,Female,All,20466,NR,NR,NR,Okanogan
Soft Tissue including Heart,All,Okanogan,2016-2020,All,All,All,41932,3,5.5,"[2.9, 10.0]",Okanogan
Soft Tissue including Heart,All,Pacific,2016-2020,All,Male,All,11357,NR,NR,NR,Pacific
Soft Tissue including Heart,All,Pacific,2016-2020,All,Female,All,11398,NR,NR,NR,Pacific
Soft Tissue including Heart,All,Pacific,2016-2020,All,All,All,22755,NR,NR,NR,Pacific
Soft Tissue including Heart,All,Pend Oreille,2016-2020,All,Male,All,6738,NR,NR,NR,Pend Oreille
Soft Tissue including Heart,All,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
Soft Tissue including Heart,All,Pend Oreille,2016-2020,All,All,All,13280,NR,NR,NR,Pend Oreille
Soft Tissue including Heart,All,Pierce,2016-2020,All,Male,All,442332,15,3.4,"[2.6, 4.3]",Pierce
Soft Tissue including Heart,All,Pierce,2016-2020,All,Female,All,449353,10,2.1,"[1.6, 2.8]",Pierce
Soft Tissue including Heart,All,Pierce,2016-2020,All,All,All,891685,26,2.7,"[2.3, 3.3]",Pierce
Soft Tissue including Heart,All,San Juan,2016-2020,All,Male,All,8396,NR,NR,NR,San Juan
Soft Tissue including Heart,All,San Juan,2016-2020,All,Female,All,8842,NR,NR,NR,San Juan
Soft Tissue including Heart,All,San Juan,2016-2020,All,All,All,17238,NR,NR,NR,San Juan
Soft Tissue including Heart,All,Skagit,2016-2020,All,Male,All,62062,3,4.6,"[2.6, 7.8]",Skagit
Soft Tissue including Heart,All,Skagit,2016-2020,All,Female,All,63868,2,2.8,"[1.3, 5.5]",Skagit
Soft Tissue including Heart,All,Skagit,2016-2020,All,All,All,125929,6,3.7,"[2.4, 5.5]",Skagit
Soft Tissue including Heart,All,Skamania,2016-2020,All,Male,All,5817,NR,NR,NR,Skamania
Soft Tissue including Heart,All,Skamania,2016-2020,All,Female,All,5607,NR,NR,NR,Skamania
Soft Tissue including Heart,All,Skamania,2016-2020,All,All,All,11424,NR,NR,NR,Skamania
Soft Tissue including Heart,All,Snohomish,2016-2020,All,Male,All,399947,14,3.6,"[2.8, 4.6]",Snohomish
Soft Tissue including Heart,All,Snohomish,2016-2020,All,Female,All,400972,12,2.7,"[2.1, 3.5]",Snohomish
Soft Tissue including Heart,All,Snohomish,2016-2020,All,All,All,800919,26,3.1,"[2.6, 3.7]",Snohomish
Soft Tissue including Heart,All,Spokane,2016-2020,All,Male,All,258269,12,4.2,"[3.2, 5.5]",Spokane
Soft Tissue including Heart,All,Spokane,2016-2020,All,Female,All,263176,7,2.2,"[1.5, 3.2]",Spokane
Soft Tissue including Heart,All,Spokane,2016-2020,All,All,All,521445,19,3.1,"[2.5, 3.9]",Spokane
Soft Tissue including Heart,All,Stevens,2016-2020,All,Male,All,22895,NR,NR,NR,Stevens
Soft Tissue including Heart,All,Stevens,2016-2020,All,Female,All,22748,NR,NR,NR,Stevens
Soft Tissue including Heart,All,Stevens,2016-2020,All,All,All,45643,NR,NR,NR,Stevens
Soft Tissue including Heart,All,Thurston,2016-2020,All,Male,All,139164,6,4.0,"[2.7, 5.8]",Thurston
Soft Tissue including Heart,All,Thurston,2016-2020,All,Female,All,146165,5,2.9,"[1.8, 4.5]",Thurston
Soft Tissue including Heart,All,Thurston,2016-2020,All,All,All,285329,11,3.4,"[2.6, 4.5]",Thurston
Soft Tissue including Heart,All,Wahkiakum,2016-2020,All,Male,All,2139,NR,NR,NR,Wahkiakum
Soft Tissue including Heart,All,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Soft Tissue including Heart,All,Wahkiakum,2016-2020,All,All,All,4299,NR,NR,NR,Wahkiakum
Soft Tissue including Heart,All,Walla Walla,2016-2020,All,Male,All,31463,NR,NR,NR,Walla Walla
Soft Tissue including Heart,All,Walla Walla,2016-2020,All,Female,All,30305,NR,NR,NR,Walla Walla
Soft Tissue including Heart,All,Walla Walla,2016-2020,All,All,All,61767,NR,NR,NR,Walla Walla
Soft Tissue including Heart,All,Whatcom,2016-2020,All,Male,All,108211,5,3.7,"[2.4, 5.8]",Whatcom
Soft Tissue including Heart,All,Whatcom,2016-2020,All,Female,All,111712,2,1.6,"[0.7, 3.1]",Whatcom
Soft Tissue including Heart,All,Whatcom,2016-2020,All,All,All,219923,7,2.6,"[1.8, 3.7]",Whatcom
Soft Tissue including Heart,All,Whitman,2016-2020,All,Male,All,23667,NR,NR,NR,Whitman
Soft Tissue including Heart,All,Whitman,2016-2020,All,Female,All,23662,NR,NR,NR,Whitman
Soft Tissue including Heart,All,Whitman,2016-2020,All,All,All,47329,3,6.7,"[3.6, 11.9]",Whitman
Soft Tissue including Heart,All,Yakima,2016-2020,All,Male,All,126641,5,4.0,"[2.5, 6.0]",Yakima
Soft Tissue including Heart,All,Yakima,2016-2020,All,Female,All,127169,4,3.6,"[2.2, 5.5]",Yakima
Soft Tissue including Heart,All,Yakima,2016-2020,All,All,All,253810,9,3.6,"[2.7, 4.9]",Yakima
Stomach,All,Adams,2016-2020,All,Male,All,10282,NR,NR,NR,Adams
Stomach,All,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Stomach,All,Adams,2016-2020,All,All,All,20172,NR,NR,NR,Adams
Stomach,All,Asotin,2016-2020,All,Male,All,10756,NR,NR,NR,Asotin
Stomach,All,Asotin,2016-2020,All,Female,All,11370,NR,NR,NR,Asotin
Stomach,All,Asotin,2016-2020,All,All,All,22126,NR,NR,NR,Asotin
Stomach,All,Benton,2016-2020,All,Male,All,98978,7,5.9,"[4.0, 8.5]",Benton
Stomach,All,Benton,2016-2020,All,Female,All,99958,4,3.5,"[2.2, 5.6]",Benton
Stomach,All,Benton,2016-2020,All,All,All,198936,11,4.6,"[3.5, 6.2]",Benton
Stomach,All,Chelan,2016-2020,All,Male,All,38595,4,8.6,"[5.3, 13.8]",Chelan
Stomach,All,Chelan,2016-2020,All,Female,All,38682,NR,NR,NR,Chelan
Stomach,All,Chelan,2016-2020,All,All,All,77278,6,6.0,"[4.0, 8.8]",Chelan
Stomach,All,Clallam,2016-2020,All,Male,All,37283,4,5.3,"[3.3, 9.4]",Clallam
Stomach,All,Clallam,2016-2020,All,Female,All,38345,2,2.7,"[1.4, 6.3]",Clallam
Stomach,All,Clallam,2016-2020,All,All,All,75628,7,3.9,"[2.7, 6.1]",Clallam
Stomach,All,Clark,2016-2020,All,Male,All,237977,14,5.2,"[4.0, 6.7]",Clark
Stomach,All,Clark,2016-2020,All,Female,All,243884,10,3.3,"[2.4, 4.4]",Clark
Stomach,All,Clark,2016-2020,All,All,All,481861,24,4.1,"[3.4, 5.0]",Clark
Stomach,All,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
Stomach,All,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Stomach,All,Columbia,2016-2020,All,All,All,3971,NR,NR,NR,Columbia
Stomach,All,Cowlitz,2016-2020,All,Male,All,53421,6,8.2,"[5.4, 12.1]",Cowlitz
Stomach,All,Cowlitz,2016-2020,All,Female,All,54522,2,2.5,"[1.1, 5.1]",Cowlitz
Stomach,All,Cowlitz,2016-2020,All,All,All,107943,8,5.1,"[3.6, 7.2]",Cowlitz
Stomach,All,Douglas,2016-2020,All,Male,All,20946,NR,NR,NR,Douglas
Stomach,All,Douglas,2016-2020,All,Female,All,20701,NR,NR,NR,Douglas
Stomach,All,Douglas,2016-2020,All,All,All,41647,3,5.9,"[3.0, 10.5]",Douglas
Stomach,All,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
Stomach,All,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
Stomach,All,Ferry,2016-2020,All,All,All,7245,NR,NR,NR,Ferry
Stomach,All,Franklin,2016-2020,All,Male,All,47829,2,6.2,"[2.8, 12.2]",Franklin
Stomach,All,Franklin,2016-2020,All,Female,All,44703,3,7.1,"[3.8, 12.4]",Franklin
Stomach,All,Franklin,2016-2020,All,All,All,92532,5,6.4,"[4.0, 9.9]",Franklin
Stomach,All,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Stomach,All,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Stomach,All,Garfield,2016-2020,All,All,All,2272,NR,NR,NR,Garfield
Stomach,All,Grant,2016-2020,All,Male,All,49209,3,6.7,"[3.8, 11.1]",Grant
Stomach,All,Grant,2016-2020,All,Female,All,46950,NR,NR,NR,Grant
Stomach,All,Grant,2016-2020,All,All,All,96159,4,4.3,"[2.6, 6.7]",Grant
Stomach,All,Grays Harbor,2016-2020,All,Male,All,38179,4,8.5,"[5.1, 13.7]",Grays Harbor
Stomach,All,Grays Harbor,2016-2020,All,Female,All,36373,2,2.7,"[1.3, 6.3]",Grays Harbor
Stomach,All,Grays Harbor,2016-2020,All,All,All,74552,6,5.6,"[3.7, 8.4]",Grays Harbor
Stomach,All,Island,2016-2020,All,Male,All,42072,5,8.0,"[5.0, 12.9]",Island
Stomach,All,Island,2016-2020,All,Female,All,42860,3,3.7,"[2.0, 7.2]",Island
Stomach,All,Island,2016-2020,All,All,All,84932,8,5.8,"[4.0, 8.4]",Island
Stomach,All,Jefferson,2016-2020,All,Male,All,15920,2,4.9,"[2.4, 14.7]",Jefferson
Stomach,All,Jefferson,2016-2020,All,Female,All,16416,NR,NR,NR,Jefferson
Stomach,All,Jefferson,2016-2020,All,All,All,32336,3,4.8,"[2.4, 10.8]",Jefferson
Stomach,All,King,2016-2020,All,Male,All,1096115,83,7.9,"[7.2, 8.8]",King
Stomach,All,King,2016-2020,All,Female,All,1094637,55,4.5,"[4.0, 5.1]",King
Stomach,All,King,2016-2020,All,All,All,2190752,138,6.0,"[5.6, 6.5]",King
Stomach,All,Kitsap,2016-2020,All,Male,All,136205,10,6.6,"[4.9, 8.9]",Kitsap
Stomach,All,Kitsap,2016-2020,All,Female,All,132989,7,3.7,"[2.6, 5.3]",Kitsap
Stomach,All,Kitsap,2016-2020,All,All,All,269194,18,5.0,"[4.0, 6.2]",Kitsap
Stomach,All,Kittitas,2016-2020,All,Male,All,22480,2,6.9,"[3.2, 14.3]",Kittitas
Stomach,All,Kittitas,2016-2020,All,Female,All,22165,NR,NR,NR,Kittitas
Stomach,All,Kittitas,2016-2020,All,All,All,44645,3,5.0,"[2.6, 9.2]",Kittitas
Stomach,All,Klickitat,2016-2020,All,Male,All,11295,NR,NR,NR,Klickitat
Stomach,All,Klickitat,2016-2020,All,Female,All,10818,NR,NR,NR,Klickitat
Stomach,All,Klickitat,2016-2020,All,All,All,22113,NR,NR,NR,Klickitat
Stomach,All,Lewis,2016-2020,All,Male,All,40168,2,4.0,"[2.0, 7.6]",Lewis
Stomach,All,Lewis,2016-2020,All,Female,All,40148,NR,NR,NR,Lewis
Stomach,All,Lewis,2016-2020,All,All,All,80317,4,3.3,"[2.0, 5.4]",Lewis
Stomach,All,Lincoln,2016-2020,All,Male,All,5414,NR,NR,NR,Lincoln
Stomach,All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Stomach,All,Lincoln,2016-2020,All,All,All,10765,NR,NR,NR,Lincoln
Stomach,All,Mason,2016-2020,All,Male,All,33239,4,8.5,"[5.1, 14.1]",Mason
Stomach,All,Mason,2016-2020,All,Female,All,31257,NR,NR,NR,Mason
Stomach,All,Mason,2016-2020,All,All,All,64496,5,5.0,"[3.2, 7.9]",Mason
Stomach,All,Okanogan,2016-2020,All,Male,All,21467,2,7.6,"[3.7, 15.2]",Okanogan
Stomach,All,Okanogan,2016-2020,All,Female,All,20466,NR,NR,NR,Okanogan
Stomach,All,Okanogan,2016-2020,All,All,All,41932,3,5.8,"[3.3, 10.1]",Okanogan
Stomach,All,Pacific,2016-2020,All,Male,All,11357,NR,NR,NR,Pacific
Stomach,All,Pacific,2016-2020,All,Female,All,11398,NR,NR,NR,Pacific
Stomach,All,Pacific,2016-2020,All,All,All,22755,NR,NR,NR,Pacific
Stomach,All,Pend Oreille,2016-2020,All,Male,All,6738,NR,NR,NR,Pend Oreille
Stomach,All,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
Stomach,All,Pend Oreille,2016-2020,All,All,All,13280,NR,NR,NR,Pend Oreille
Stomach,All,Pierce,2016-2020,All,Male,All,442332,39,8.6,"[7.4, 9.9]",Pierce
Stomach,All,Pierce,2016-2020,All,Female,All,449353,26,5.1,"[4.2, 6.1]",Pierce
Stomach,All,Pierce,2016-2020,All,All,All,891685,65,6.6,"[5.9, 7.4]",Pierce
Stomach,All,San Juan,2016-2020,All,Male,All,8396,NR,NR,NR,San Juan
Stomach,All,San Juan,2016-2020,All,Female,All,8842,NR,NR,NR,San Juan
Stomach,All,San Juan,2016-2020,All,All,All,17238,2,5.5,"[2.7, 15.7]",San Juan
Stomach,All,Skagit,2016-2020,All,Male,All,62062,6,6.1,"[4.1, 9.3]",Skagit
Stomach,All,Skagit,2016-2020,All,Female,All,63868,6,5.8,"[3.8, 8.9]",Skagit
Stomach,All,Skagit,2016-2020,All,All,All,125929,11,5.9,"[4.4, 7.9]",Skagit
Stomach,All,Skamania,2016-2020,All,Male,All,5817,NR,NR,NR,Skamania
Stomach,All,Skamania,2016-2020,All,Female,All,5607,NR,NR,NR,Skamania
Stomach,All,Skamania,2016-2020,All,All,All,11424,NR,NR,NR,Skamania
Stomach,All,Snohomish,2016-2020,All,Male,All,399947,34,8.8,"[7.5, 10.3]",Snohomish
Stomach,All,Snohomish,2016-2020,All,Female,All,400972,21,4.5,"[3.7, 5.5]",Snohomish
Stomach,All,Snohomish,2016-2020,All,All,All,800919,56,6.4,"[5.6, 7.2]",Snohomish
Stomach,All,Spokane,2016-2020,All,Male,All,258269,15,5.2,"[4.1, 6.6]",Spokane
Stomach,All,Spokane,2016-2020,All,Female,All,263176,13,4.0,"[3.1, 5.3]",Spokane
Stomach,All,Spokane,2016-2020,All,All,All,521445,29,4.5,"[3.8, 5.3]",Spokane
Stomach,All,Stevens,2016-2020,All,Male,All,22895,NR,NR,NR,Stevens
Stomach,All,Stevens,2016-2020,All,Female,All,22748,NR,NR,NR,Stevens
Stomach,All,Stevens,2016-2020,All,All,All,45643,3,3.9,"[2.0, 7.7]",Stevens
Stomach,All,Thurston,2016-2020,All,Male,All,139164,11,6.6,"[5.0, 8.8]",Thurston
Stomach,All,Thurston,2016-2020,All,Female,All,146165,5,2.9,"[1.8, 4.4]",Thurston
